time,shortwave_radiation,direct_radiation,diffuse_radiation,global_tilted_irradiance,direct_normal_irradiance,cloud_cover,temperature_2m,relative_humidity_2m,windspeed_10m
2022-06-14 10:00:00,750.0,610.0,140.0,750.0,751.1,100,33.2,48,4.4
2022-06-14 11:00:00,861.0,688.0,173.0,861.0,748.8,100,34.5,43,1.5
2022-06-14 12:00:00,915.0,726.0,189.0,915.0,750.3,100,35.1,41,0.8
2022-06-14 13:00:00,894.0,699.0,195.0,894.0,732.0,100,35.8,38,2.2
2022-06-14 14:00:00,715.0,491.0,224.0,715.0,556.7,100,36.6,35,6.2
2022-06-14 15:00:00,453.0,243.0,210.0,453.0,322.5,72,32.1,51,19.5
2022-06-14 16:00:00,301.0,127.0,174.0,301.0,219.6,81,30.5,60,10.4
2022-06-14 17:00:00,117.0,42.0,75.0,117.0,114.1,72,30.5,61,9.7
2022-06-14 18:00:00,64.0,25.0,39.0,64.0,152.2,78,29.7,64,8.4
2022-06-14 19:00:00,0.0,0.0,0.0,0.0,0.0,45,28.5,75,5.2
2022-06-14 20:00:00,0.0,0.0,0.0,0.0,0.0,98,29.2,67,1.6
2022-06-14 21:00:00,0.0,0.0,0.0,0.0,0.0,100,27.8,76,3.8
2022-06-14 22:00:00,0.0,0.0,0.0,0.0,0.0,100,27.5,76,5.1
2022-06-14 23:00:00,0.0,0.0,0.0,0.0,0.0,48,27.3,74,5.1
2022-06-15 00:00:00,0.0,0.0,0.0,0.0,0.0,100,27.1,71,7.4
2022-06-15 01:00:00,0.0,0.0,0.0,0.0,0.0,99,26.8,73,7.6
2022-06-15 02:00:00,0.0,0.0,0.0,0.0,0.0,100,26.4,74,8.9
2022-06-15 03:00:00,0.0,0.0,0.0,0.0,0.0,100,26.1,75,9.9
2022-06-15 04:00:00,0.0,0.0,0.0,0.0,0.0,100,25.7,77,8.5
2022-06-15 05:00:00,0.0,0.0,0.0,0.0,0.0,100,25.6,86,2.9
2022-06-15 06:00:00,12.0,2.0,10.0,12.0,21.2,100,26.1,82,4.5
2022-06-15 07:00:00,145.0,77.0,68.0,145.0,331.0,99,27.7,72,6.6
2022-06-15 08:00:00,359.0,257.0,102.0,359.0,562.9,100,29.5,63,8.7
2022-06-15 09:00:00,537.0,363.0,174.0,537.0,555.0,100,31.2,56,9.3
2022-06-15 10:00:00,644.0,343.0,301.0,644.0,422.6,100,32.5,52,8.1
2022-06-15 11:00:00,749.0,507.0,242.0,749.0,552.0,100,33.5,48,7.2
2022-06-15 12:00:00,843.0,534.0,309.0,843.0,552.0,95,34.1,46,5.9
2022-06-15 13:00:00,870.0,626.0,244.0,870.0,655.5,100,34.7,44,2.5
2022-06-15 14:00:00,749.0,480.0,269.0,749.0,544.1,100,34.3,44,4.5
2022-06-15 15:00:00,473.0,207.0,266.0,473.0,274.6,98,33.2,46,12.5
2022-06-15 16:00:00,299.0,108.0,191.0,299.0,186.6,97,26.9,82,21.7
2022-06-15 17:00:00,69.0,4.0,65.0,69.0,10.8,100,27.2,82,9.9
2022-06-15 18:00:00,38.0,7.0,31.0,38.0,42.5,46,27.5,77,2.9
2022-06-15 19:00:00,0.0,0.0,0.0,0.0,0.0,17,26.8,81,7.3
2022-06-15 20:00:00,0.0,0.0,0.0,0.0,0.0,25,26.2,84,2.5
2022-06-15 21:00:00,0.0,0.0,0.0,0.0,0.0,99,25.8,86,3.2
2022-06-15 22:00:00,0.0,0.0,0.0,0.0,0.0,61,25.8,86,7.8
2022-06-15 23:00:00,0.0,0.0,0.0,0.0,0.0,94,25.8,83,10.2
2022-06-16 00:00:00,0.0,0.0,0.0,0.0,0.0,99,25.7,81,10.5
2022-06-16 01:00:00,0.0,0.0,0.0,0.0,0.0,100,25.1,83,8.5
2022-06-16 02:00:00,0.0,0.0,0.0,0.0,0.0,100,24.9,83,9.9
2022-06-16 03:00:00,0.0,0.0,0.0,0.0,0.0,98,24.8,84,8.7
2022-06-16 04:00:00,0.0,0.0,0.0,0.0,0.0,86,24.5,87,5.5
2022-06-16 05:00:00,0.0,0.0,0.0,0.0,0.0,100,24.5,92,4.0
2022-06-16 06:00:00,10.0,2.0,8.0,10.0,21.3,57,24.7,91,6.9
2022-06-16 07:00:00,145.0,76.0,69.0,145.0,327.8,99,26.5,78,6.6
2022-06-16 08:00:00,352.0,237.0,115.0,352.0,520.0,96,28.2,70,6.3
2022-06-16 09:00:00,568.0,441.0,127.0,568.0,675.0,99,29.9,63,3.1
2022-06-16 10:00:00,736.0,582.0,154.0,736.0,717.7,96,31.5,57,0.4
2022-06-16 11:00:00,860.0,700.0,160.0,860.0,762.5,90,32.8,52,2.6
2022-06-16 12:00:00,895.0,696.0,199.0,895.0,719.7,95,33.8,47,2.6
2022-06-16 13:00:00,867.0,673.0,194.0,867.0,704.8,94,33.9,46,3.3
2022-06-16 14:00:00,711.0,451.0,260.0,711.0,511.1,84,34.1,45,1.1
2022-06-16 15:00:00,235.0,83.0,152.0,235.0,110.0,100,26.0,90,17.8
2022-06-16 16:00:00,219.0,67.0,152.0,219.0,115.6,100,27.3,79,4.0
2022-06-16 17:00:00,143.0,35.0,108.0,143.0,94.6,99,28.2,73,6.8
2022-06-16 18:00:00,41.0,7.0,34.0,41.0,42.4,91,28.5,73,5.0
2022-06-16 19:00:00,0.0,0.0,0.0,0.0,0.0,64,27.4,78,5.2
2022-06-16 20:00:00,0.0,0.0,0.0,0.0,0.0,82,27.2,79,4.7
2022-06-16 21:00:00,0.0,0.0,0.0,0.0,0.0,100,26.8,83,4.0
2022-06-16 22:00:00,0.0,0.0,0.0,0.0,0.0,100,26.2,87,3.8
2022-06-16 23:00:00,0.0,0.0,0.0,0.0,0.0,100,26.0,88,2.2
2022-06-17 00:00:00,0.0,0.0,0.0,0.0,0.0,100,25.5,91,3.7
2022-06-17 01:00:00,0.0,0.0,0.0,0.0,0.0,100,25.5,90,3.1
2022-06-17 02:00:00,0.0,0.0,0.0,0.0,0.0,100,25.2,92,3.7
2022-06-17 03:00:00,0.0,0.0,0.0,0.0,0.0,100,25.0,92,4.0
2022-06-17 04:00:00,0.0,0.0,0.0,0.0,0.0,100,24.6,94,3.3
2022-06-17 05:00:00,0.0,0.0,0.0,0.0,0.0,100,24.7,94,2.6
2022-06-17 06:00:00,11.0,1.0,10.0,11.0,10.7,100,25.1,91,3.6
2022-06-17 07:00:00,132.0,49.0,83.0,132.0,212.1,100,26.4,82,6.1
2022-06-17 08:00:00,311.0,149.0,162.0,311.0,327.4,100,27.9,74,4.7
2022-06-17 09:00:00,444.0,181.0,263.0,444.0,277.3,100,29.2,68,2.9
2022-06-17 10:00:00,674.0,403.0,271.0,674.0,497.3,100,30.8,61,4.5
2022-06-17 11:00:00,747.0,424.0,323.0,747.0,462.1,100,31.9,56,3.4
2022-06-17 12:00:00,675.0,242.0,433.0,675.0,250.3,100,32.5,54,2.1
2022-06-17 13:00:00,800.0,504.0,296.0,800.0,527.8,100,33.9,49,7.0
2022-06-17 14:00:00,550.0,226.0,324.0,550.0,256.1,100,33.0,49,5.8
2022-06-17 15:00:00,298.0,92.0,206.0,298.0,121.9,100,29.6,65,12.1
2022-06-17 16:00:00,276.0,74.0,202.0,276.0,127.5,100,28.5,70,8.2
2022-06-17 17:00:00,63.0,0.0,63.0,63.0,0.0,100,27.0,80,10.8
2022-06-17 18:00:00,17.0,0.0,17.0,17.0,0.0,100,26.0,89,6.4
2022-06-17 19:00:00,0.0,0.0,0.0,0.0,0.0,100,25.6,91,4.7
2022-06-17 20:00:00,0.0,0.0,0.0,0.0,0.0,100,25.7,93,4.7
2022-06-17 21:00:00,0.0,0.0,0.0,0.0,0.0,100,25.7,92,1.8
2022-06-17 22:00:00,0.0,0.0,0.0,0.0,0.0,100,25.4,94,1.9
2022-06-17 23:00:00,0.0,0.0,0.0,0.0,0.0,100,25.5,93,3.5
2022-06-18 00:00:00,0.0,0.0,0.0,0.0,0.0,100,25.4,93,3.5
2022-06-18 01:00:00,0.0,0.0,0.0,0.0,0.0,100,24.4,94,9.3
2022-06-18 02:00:00,0.0,0.0,0.0,0.0,0.0,100,24.1,94,0.4
2022-06-18 03:00:00,0.0,0.0,0.0,0.0,0.0,100,24.1,94,3.3
2022-06-18 04:00:00,0.0,0.0,0.0,0.0,0.0,100,23.8,98,3.3
2022-06-18 05:00:00,0.0,0.0,0.0,0.0,0.0,100,25.2,89,3.9
2022-06-18 06:00:00,8.0,1.0,7.0,8.0,10.8,92,25.6,87,5.1
2022-06-18 07:00:00,102.0,32.0,70.0,102.0,139.0,100,26.3,83,4.4
2022-06-18 08:00:00,186.0,56.0,130.0,186.0,123.3,100,27.1,76,1.6
2022-06-18 09:00:00,201.0,11.0,190.0,201.0,16.9,88,27.5,74,3.8
2022-06-18 10:00:00,554.0,311.0,243.0,554.0,384.0,100,29.2,66,3.7
2022-06-18 11:00:00,620.0,308.0,312.0,620.0,335.8,100,30.1,63,6.0
2022-06-18 12:00:00,833.0,543.0,290.0,833.0,561.7,99,31.1,61,6.2
2022-06-18 13:00:00,762.0,472.0,290.0,762.0,494.2,100,31.5,58,5.2
2022-06-18 14:00:00,640.0,295.0,345.0,640.0,334.1,100,30.6,60,8.7
2022-06-18 15:00:00,511.0,239.0,272.0,511.0,316.4,100,30.0,62,15.3
2022-06-18 16:00:00,188.0,18.0,170.0,188.0,31.0,99,26.2,85,6.2
2022-06-18 17:00:00,121.0,21.0,100.0,121.0,56.5,77,30.0,62,3.2
2022-06-18 18:00:00,35.0,0.0,35.0,35.0,0.0,100,28.6,69,5.3
2022-06-18 19:00:00,0.0,0.0,0.0,0.0,0.0,94,28.0,73,6.4
2022-06-18 20:00:00,0.0,0.0,0.0,0.0,0.0,67,27.5,74,8.5
2022-06-18 21:00:00,0.0,0.0,0.0,0.0,0.0,69,27.0,75,5.5
2022-06-18 22:00:00,0.0,0.0,0.0,0.0,0.0,82,26.7,78,1.3
2022-06-18 23:00:00,0.0,0.0,0.0,0.0,0.0,80,25.6,87,3.7
2022-06-19 00:00:00,0.0,0.0,0.0,0.0,0.0,84,25.2,90,3.4
2022-06-19 01:00:00,0.0,0.0,0.0,0.0,0.0,96,25.0,92,3.7
2022-06-19 02:00:00,0.0,0.0,0.0,0.0,0.0,98,25.1,87,7.7
2022-06-19 03:00:00,0.0,0.0,0.0,0.0,0.0,100,25.1,80,7.9
2022-06-19 04:00:00,0.0,0.0,0.0,0.0,0.0,100,25.1,79,8.4
2022-06-19 05:00:00,0.0,0.0,0.0,0.0,0.0,100,25.0,81,7.3
2022-06-19 06:00:00,8.0,0.0,8.0,8.0,0.0,100,25.3,81,9.9
2022-06-19 07:00:00,108.0,32.0,76.0,108.0,139.5,100,26.6,77,6.1
2022-06-19 08:00:00,290.0,115.0,175.0,290.0,253.6,100,28.2,70,5.9
2022-06-19 09:00:00,501.0,304.0,197.0,501.0,466.8,97,29.6,65,4.7
2022-06-19 10:00:00,670.0,431.0,239.0,670.0,532.6,98,30.7,60,3.1
2022-06-19 11:00:00,731.0,483.0,248.0,731.0,526.8,95,31.6,57,2.2
2022-06-19 12:00:00,870.0,680.0,190.0,870.0,703.5,93,32.7,54,2.1
2022-06-19 13:00:00,829.0,643.0,186.0,829.0,673.2,97,33.3,52,0.7
2022-06-19 14:00:00,593.0,320.0,273.0,593.0,362.3,98,30.5,63,9.5
2022-06-19 15:00:00,266.0,92.0,174.0,266.0,121.7,100,27.0,79,10.9
2022-06-19 16:00:00,254.0,96.0,158.0,254.0,165.1,100,26.6,82,11.6
2022-06-19 17:00:00,50.0,0.0,50.0,50.0,0.0,99,29.2,66,14.0
2022-06-19 18:00:00,68.0,21.0,47.0,68.0,126.2,100,28.5,68,8.4
2022-06-19 19:00:00,0.0,0.0,0.0,0.0,0.0,66,27.9,73,6.6
2022-06-19 20:00:00,0.0,0.0,0.0,0.0,0.0,96,27.2,77,4.8
2022-06-19 21:00:00,0.0,0.0,0.0,0.0,0.0,52,26.5,85,3.8
2022-06-19 22:00:00,0.0,0.0,0.0,0.0,0.0,100,26.0,86,2.5
2022-06-19 23:00:00,0.0,0.0,0.0,0.0,0.0,100,25.8,87,3.0
2022-06-20 00:00:00,0.0,0.0,0.0,0.0,0.0,100,25.5,88,4.3
2022-06-20 01:00:00,0.0,0.0,0.0,0.0,0.0,100,25.5,85,7.1
2022-06-20 02:00:00,0.0,0.0,0.0,0.0,0.0,95,25.2,83,6.9
2022-06-20 03:00:00,0.0,0.0,0.0,0.0,0.0,81,25.0,79,8.1
2022-06-20 04:00:00,0.0,0.0,0.0,0.0,0.0,90,24.8,77,8.2
2022-06-20 05:00:00,0.0,0.0,0.0,0.0,0.0,78,24.6,85,4.4
2022-06-20 06:00:00,9.0,1.0,8.0,9.0,10.9,85,25.1,83,4.1
2022-06-20 07:00:00,127.0,50.0,77.0,127.0,218.8,100,26.9,75,2.2
2022-06-20 08:00:00,285.0,112.0,173.0,285.0,247.4,99,28.5,66,2.9
2022-06-20 09:00:00,489.0,294.0,195.0,489.0,451.9,100,30.0,59,5.0
2022-06-20 10:00:00,653.0,409.0,244.0,653.0,505.7,100,31.5,54,8.0
2022-06-20 11:00:00,815.0,556.0,259.0,815.0,606.7,98,32.9,49,8.3
2022-06-20 12:00:00,835.0,619.0,216.0,835.0,640.5,84,33.6,48,7.3
2022-06-20 13:00:00,864.0,680.0,184.0,864.0,711.8,86,34.5,46,4.7
2022-06-20 14:00:00,760.0,545.0,215.0,760.0,616.8,99,34.8,45,5.2
2022-06-20 15:00:00,551.0,328.0,223.0,551.0,433.6,100,28.9,71,12.6
2022-06-20 16:00:00,323.0,139.0,184.0,323.0,238.7,99,29.5,68,12.3
2022-06-20 17:00:00,191.0,67.0,124.0,191.0,179.5,91,31.2,56,5.2
2022-06-20 18:00:00,68.0,27.0,41.0,68.0,161.8,73,29.6,65,6.9
2022-06-20 19:00:00,0.0,0.0,0.0,0.0,0.0,44,28.6,67,6.0
2022-06-20 20:00:00,0.0,0.0,0.0,0.0,0.0,63,27.8,73,4.6
2022-06-20 21:00:00,0.0,0.0,0.0,0.0,0.0,99,28.0,67,10.5
2022-06-20 22:00:00,0.0,0.0,0.0,0.0,0.0,100,27.8,66,14.4
2022-06-20 23:00:00,0.0,0.0,0.0,0.0,0.0,100,27.3,69,12.2
2022-06-21 00:00:00,0.0,0.0,0.0,0.0,0.0,100,26.8,71,8.8
2022-06-21 01:00:00,0.0,0.0,0.0,0.0,0.0,100,26.1,75,8.0
2022-06-21 02:00:00,0.0,0.0,0.0,0.0,0.0,100,25.7,76,8.4
2022-06-21 03:00:00,0.0,0.0,0.0,0.0,0.0,100,25.3,78,7.3
2022-06-21 04:00:00,0.0,0.0,0.0,0.0,0.0,100,25.1,78,8.1
2022-06-21 05:00:00,0.0,0.0,0.0,0.0,0.0,99,25.4,76,7.1
2022-06-21 06:00:00,9.0,0.0,9.0,9.0,0.0,100,25.9,76,6.3
2022-06-21 07:00:00,102.0,17.0,85.0,102.0,74.7,100,27.2,71,4.3
2022-06-21 08:00:00,276.0,97.0,179.0,276.0,214.7,100,29.0,63,7.5
2022-06-21 09:00:00,494.0,273.0,221.0,494.0,420.1,100,30.5,57,8.7
2022-06-21 10:00:00,636.0,384.0,252.0,636.0,475.1,100,31.8,53,7.4
2022-06-21 11:00:00,770.0,486.0,284.0,770.0,530.5,100,32.7,50,5.4
2022-06-21 12:00:00,814.0,479.0,335.0,814.0,495.7,100,33.4,48,3.6
2022-06-21 13:00:00,840.0,532.0,308.0,840.0,556.8,100,34.5,45,6.3
2022-06-21 14:00:00,634.0,277.0,357.0,634.0,313.4,100,35.0,42,5.5
2022-06-21 15:00:00,468.0,225.0,243.0,468.0,297.2,100,31.5,55,9.4
2022-06-21 16:00:00,233.0,59.0,174.0,233.0,101.2,100,31.3,55,1.3
2022-06-21 17:00:00,111.0,10.0,101.0,111.0,26.7,100,31.8,51,3.2
2022-06-21 18:00:00,52.0,6.0,46.0,52.0,35.8,100,31.1,54,0.5
2022-06-21 19:00:00,0.0,0.0,0.0,0.0,0.0,100,29.6,59,5.7
2022-06-21 20:00:00,0.0,0.0,0.0,0.0,0.0,100,28.9,57,5.2
2022-06-21 21:00:00,0.0,0.0,0.0,0.0,0.0,100,27.8,62,4.7
2022-06-21 22:00:00,0.0,0.0,0.0,0.0,0.0,100,27.4,63,3.7
2022-06-21 23:00:00,0.0,0.0,0.0,0.0,0.0,100,27.1,65,6.8
2022-06-22 00:00:00,0.0,0.0,0.0,0.0,0.0,100,26.7,69,7.2
2022-06-22 01:00:00,0.0,0.0,0.0,0.0,0.0,100,26.2,72,6.9
2022-06-22 02:00:00,0.0,0.0,0.0,0.0,0.0,100,25.9,72,6.8
2022-06-22 03:00:00,0.0,0.0,0.0,0.0,0.0,100,25.5,72,6.6
2022-06-22 04:00:00,0.0,0.0,0.0,0.0,0.0,100,25.4,73,7.2
2022-06-22 05:00:00,0.0,0.0,0.0,0.0,0.0,100,25.2,74,6.6
2022-06-22 06:00:00,9.0,0.0,9.0,9.0,0.0,100,26.0,72,7.9
2022-06-22 07:00:00,104.0,18.0,86.0,104.0,79.4,100,27.6,66,8.4
2022-06-22 08:00:00,227.0,41.0,186.0,227.0,90.9,100,28.7,62,10.7
2022-06-22 09:00:00,449.0,191.0,258.0,449.0,294.2,100,30.4,56,10.9
2022-06-22 10:00:00,645.0,361.0,284.0,645.0,446.9,100,32.0,51,8.2
2022-06-22 11:00:00,761.0,463.0,298.0,761.0,505.5,100,33.2,47,6.0
2022-06-22 12:00:00,792.0,503.0,289.0,792.0,520.5,100,33.9,45,5.0
2022-06-22 13:00:00,855.0,592.0,263.0,855.0,619.5,100,35.0,42,5.6
2022-06-22 14:00:00,711.0,483.0,228.0,711.0,546.2,100,35.0,39,7.2
2022-06-22 15:00:00,568.0,292.0,276.0,568.0,385.4,100,35.3,37,9.4
2022-06-22 16:00:00,355.0,164.0,191.0,355.0,280.9,100,34.6,39,14.0
2022-06-22 17:00:00,220.0,93.0,127.0,220.0,248.1,100,32.4,46,5.2
2022-06-22 18:00:00,58.0,10.0,48.0,58.0,59.6,100,30.9,62,2.3
2022-06-22 19:00:00,0.0,0.0,0.0,0.0,0.0,100,27.9,74,7.5
2022-06-22 20:00:00,0.0,0.0,0.0,0.0,0.0,100,26.9,80,4.5
2022-06-22 21:00:00,0.0,0.0,0.0,0.0,0.0,100,26.9,84,5.8
2022-06-22 22:00:00,0.0,0.0,0.0,0.0,0.0,100,26.7,81,7.9
2022-06-22 23:00:00,0.0,0.0,0.0,0.0,0.0,100,27.3,68,11.6
2022-06-23 00:00:00,0.0,0.0,0.0,0.0,0.0,100,26.8,69,8.1
2022-06-23 01:00:00,0.0,0.0,0.0,0.0,0.0,100,26.2,73,7.8
2022-06-23 02:00:00,0.0,0.0,0.0,0.0,0.0,100,25.9,76,7.4
2022-06-23 03:00:00,0.0,0.0,0.0,0.0,0.0,100,25.5,77,5.9
2022-06-23 04:00:00,0.0,0.0,0.0,0.0,0.0,100,25.0,79,4.3
2022-06-23 05:00:00,0.0,0.0,0.0,0.0,0.0,100,25.8,76,4.6
2022-06-23 06:00:00,8.0,0.0,8.0,8.0,0.0,100,26.5,73,6.4
2022-06-23 07:00:00,97.0,22.0,75.0,97.0,97.4,100,27.5,69,6.7
2022-06-23 08:00:00,299.0,126.0,173.0,299.0,279.9,100,29.4,61,8.0
2022-06-23 09:00:00,512.0,311.0,201.0,512.0,479.6,100,31.1,55,10.1
2022-06-23 10:00:00,709.0,506.0,203.0,709.0,626.8,100,32.8,49,8.3
2022-06-23 11:00:00,668.0,280.0,388.0,668.0,305.8,100,33.7,47,8.2
2022-06-23 12:00:00,784.0,445.0,339.0,784.0,460.5,100,34.9,43,6.1
2022-06-23 13:00:00,831.0,580.0,251.0,831.0,606.8,100,35.3,42,11.1
2022-06-23 14:00:00,427.0,183.0,244.0,427.0,206.8,100,29.2,63,3.4
2022-06-23 15:00:00,523.0,267.0,256.0,523.0,352.2,100,32.0,54,1.6
2022-06-23 16:00:00,371.0,161.0,210.0,371.0,275.4,100,31.8,54,5.8
2022-06-23 17:00:00,188.0,55.0,133.0,188.0,146.4,100,31.1,53,9.1
2022-06-23 18:00:00,41.0,3.0,38.0,41.0,17.8,100,29.3,63,8.8
2022-06-23 19:00:00,0.0,0.0,0.0,0.0,0.0,100,28.3,67,6.1
2022-06-23 20:00:00,0.0,0.0,0.0,0.0,0.0,100,27.9,71,5.4
2022-06-23 21:00:00,0.0,0.0,0.0,0.0,0.0,100,27.9,72,5.9
2022-06-23 22:00:00,0.0,0.0,0.0,0.0,0.0,100,27.7,68,5.5
2022-06-23 23:00:00,0.0,0.0,0.0,0.0,0.0,100,27.9,64,9.1
2022-06-24 00:00:00,0.0,0.0,0.0,0.0,0.0,100,27.2,67,8.0
2022-06-24 01:00:00,0.0,0.0,0.0,0.0,0.0,100,26.9,70,10.2
2022-06-24 02:00:00,0.0,0.0,0.0,0.0,0.0,100,26.5,72,6.8
2022-06-24 03:00:00,0.0,0.0,0.0,0.0,0.0,100,25.5,80,5.1
2022-06-24 04:00:00,0.0,0.0,0.0,0.0,0.0,100,25.4,78,5.7
2022-06-24 05:00:00,0.0,0.0,0.0,0.0,0.0,100,25.5,78,5.1
2022-06-24 06:00:00,9.0,1.0,8.0,9.0,11.1,98,26.2,75,4.7
2022-06-24 07:00:00,119.0,41.0,78.0,119.0,182.2,100,27.9,69,1.9
2022-06-24 08:00:00,288.0,114.0,174.0,288.0,253.7,68,29.1,64,6.3
2022-06-24 09:00:00,449.0,271.0,178.0,449.0,418.3,74,30.5,58,11.5
2022-06-24 10:00:00,586.0,319.0,267.0,586.0,395.4,100,32.5,50,12.9
2022-06-24 11:00:00,802.0,588.0,214.0,802.0,642.4,93,33.7,48,6.6
2022-06-24 12:00:00,872.0,676.0,196.0,872.0,699.6,36,34.6,47,10.5
2022-06-24 13:00:00,848.0,631.0,217.0,848.0,660.0,42,35.8,43,8.4
2022-06-24 14:00:00,775.0,589.0,186.0,775.0,665.4,90,33.4,50,10.6
2022-06-24 15:00:00,378.0,116.0,262.0,378.0,152.9,94,32.9,49,7.9
2022-06-24 16:00:00,319.0,146.0,173.0,319.0,249.5,97,34.1,44,6.4
2022-06-24 17:00:00,227.0,110.0,117.0,227.0,292.1,99,30.1,65,6.8
2022-06-24 18:00:00,56.0,20.0,36.0,56.0,118.6,92,29.2,71,1.3
2022-06-24 19:00:00,0.0,0.0,0.0,0.0,0.0,99,27.0,80,12.3
2022-06-24 20:00:00,0.0,0.0,0.0,0.0,0.0,55,26.5,82,3.6
2022-06-24 21:00:00,0.0,0.0,0.0,0.0,0.0,100,27.4,71,7.0
2022-06-24 22:00:00,0.0,0.0,0.0,0.0,0.0,100,28.2,62,11.0
2022-06-24 23:00:00,0.0,0.0,0.0,0.0,0.0,80,28.1,63,9.5
2022-06-25 00:00:00,0.0,0.0,0.0,0.0,0.0,100,27.3,67,6.3
2022-06-25 01:00:00,0.0,0.0,0.0,0.0,0.0,100,27.1,68,8.3
2022-06-25 02:00:00,0.0,0.0,0.0,0.0,0.0,100,26.9,69,8.8
2022-06-25 03:00:00,0.0,0.0,0.0,0.0,0.0,100,26.2,72,5.6
2022-06-25 04:00:00,0.0,0.0,0.0,0.0,0.0,100,26.1,73,6.5
2022-06-25 05:00:00,0.0,0.0,0.0,0.0,0.0,100,26.2,71,5.7
2022-06-25 06:00:00,7.0,0.0,7.0,7.0,0.0,100,26.9,69,7.6
2022-06-25 07:00:00,86.0,15.0,71.0,86.0,66.9,100,28.1,64,11.5
2022-06-25 08:00:00,245.0,92.0,153.0,245.0,205.1,100,29.1,61,12.6
2022-06-25 09:00:00,456.0,251.0,205.0,456.0,387.8,100,30.0,59,15.9
2022-06-25 10:00:00,427.0,186.0,241.0,427.0,230.7,100,30.9,55,14.4
2022-06-25 11:00:00,656.0,320.0,336.0,656.0,349.7,100,32.8,48,14.5
2022-06-25 12:00:00,692.0,356.0,336.0,692.0,368.4,100,33.5,45,12.0
2022-06-25 13:00:00,616.0,270.0,346.0,616.0,282.4,100,34.0,43,7.0
2022-06-25 14:00:00,365.0,63.0,302.0,365.0,71.1,100,33.4,43,9.9
2022-06-25 15:00:00,296.0,29.0,267.0,296.0,38.2,100,33.0,44,13.8
2022-06-25 16:00:00,281.0,73.0,208.0,281.0,124.6,99,31.7,48,18.8
2022-06-25 17:00:00,140.0,31.0,109.0,140.0,82.2,98,32.5,44,7.9
2022-06-25 18:00:00,53.0,7.0,46.0,53.0,41.4,100,30.6,49,15.9
2022-06-25 19:00:00,0.0,0.0,0.0,0.0,0.0,100,29.5,55,17.1
2022-06-25 20:00:00,0.0,0.0,0.0,0.0,0.0,100,28.9,57,11.2
2022-06-25 21:00:00,0.0,0.0,0.0,0.0,0.0,100,28.5,59,9.3
2022-06-25 22:00:00,0.0,0.0,0.0,0.0,0.0,100,28.0,62,8.2
2022-06-25 23:00:00,0.0,0.0,0.0,0.0,0.0,100,27.7,65,7.2
2022-06-26 00:00:00,0.0,0.0,0.0,0.0,0.0,100,27.5,66,6.2
2022-06-26 01:00:00,0.0,0.0,0.0,0.0,0.0,100,27.4,67,7.6
2022-06-26 02:00:00,0.0,0.0,0.0,0.0,0.0,100,27.0,69,8.3
2022-06-26 03:00:00,0.0,0.0,0.0,0.0,0.0,100,26.5,71,7.4
2022-06-26 04:00:00,0.0,0.0,0.0,0.0,0.0,100,25.7,74,4.8
2022-06-26 05:00:00,0.0,0.0,0.0,0.0,0.0,99,26.0,74,3.1
2022-06-26 06:00:00,9.0,0.0,9.0,9.0,0.0,99,26.4,72,5.1
2022-06-26 07:00:00,132.0,62.0,70.0,132.0,277.8,96,28.4,64,8.3
2022-06-26 08:00:00,348.0,237.0,111.0,348.0,529.2,100,30.0,57,10.4
2022-06-26 09:00:00,554.0,402.0,152.0,554.0,621.8,96,31.7,50,9.8
2022-06-26 10:00:00,718.0,526.0,192.0,718.0,652.7,95,33.2,45,6.9
2022-06-26 11:00:00,834.0,611.0,223.0,834.0,667.8,87,34.3,41,5.8
2022-06-26 12:00:00,881.0,660.0,221.0,881.0,683.0,99,35.2,38,5.2
2022-06-26 13:00:00,839.0,593.0,246.0,839.0,620.0,100,36.0,35,3.4
2022-06-26 14:00:00,697.0,420.0,277.0,697.0,474.0,100,36.7,33,4.2
2022-06-26 15:00:00,542.0,277.0,265.0,542.0,364.5,100,36.5,32,14.0
2022-06-26 16:00:00,385.0,174.0,211.0,385.0,296.5,98,35.0,35,23.9
2022-06-26 17:00:00,228.0,104.0,124.0,228.0,275.0,98,34.2,34,14.8
2022-06-26 18:00:00,76.0,33.0,43.0,76.0,194.7,45,32.0,41,20.7
2022-06-26 19:00:00,1.0,0.0,1.0,1.0,0.0,100,30.4,49,19.1
2022-06-26 20:00:00,0.0,0.0,0.0,0.0,0.0,100,29.5,53,16.9
2022-06-26 21:00:00,0.0,0.0,0.0,0.0,0.0,100,28.7,57,13.9
2022-06-26 22:00:00,0.0,0.0,0.0,0.0,0.0,100,27.9,62,9.2
2022-06-26 23:00:00,0.0,0.0,0.0,0.0,0.0,96,27.1,65,6.8
2022-06-27 00:00:00,0.0,0.0,0.0,0.0,0.0,98,26.6,66,7.0
2022-06-27 01:00:00,0.0,0.0,0.0,0.0,0.0,100,26.5,67,8.1
2022-06-27 02:00:00,0.0,0.0,0.0,0.0,0.0,100,26.4,69,8.9
2022-06-27 03:00:00,0.0,0.0,0.0,0.0,0.0,100,26.2,70,10.0
2022-06-27 04:00:00,0.0,0.0,0.0,0.0,0.0,87,26.2,70,10.6
2022-06-27 05:00:00,0.0,0.0,0.0,0.0,0.0,48,25.4,76,6.2
2022-06-27 06:00:00,9.0,0.0,9.0,9.0,0.0,100,26.5,71,4.8
